"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","logBB","UNIT {logBB}","logBB {measured, converted}","UNIT {logBB}","Tissue","Dataset","Species","VOC","Drug_Class","DataSetName","comment (chemical)"
"FC(F)(F)C(Cl)Br","-","-","100","Halothane","A1997","18415049","-","-","0.35","Log unit","0.8059","ln unit","","Test","","","","Kitchen-100",""
"CN1CCC2(C)C1N(C)C3=C2C=C(OC(=O)NC4=CC=CC=C4)C=C3","-","-","134","Phenserine","A1997","18415049","-","-","1.0","Log unit","2.303","ln unit","","Test 2","","","","Garg",""
"CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3","-","-","135","Phenylbutazone","A1997","18415049","-","-","-0.52","Log unit","-1.197","ln unit","","Test 2","","","","Garg",""
"O=C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3","-","-","136","Phenytoin","A1997","18415049","-","-","-0.04","Log unit","-0.0921","ln unit","","Test 2","","","","Garg",""
"CNC(=O)OC1=CC2=C(C=C1)N(C)C3N(C)CCC23C","-","-","137","physostigmine","A1997","18415049","-","-","0.079","Log unit","0.1819","ln unit","","Test 2","","","","Garg",""
"CCC1(C(=O)NCNC1=O)C2=CC=CC=C2","-","-","138","Primidone","A1997","18415049","-","-","-0.07","Log unit","-0.1612","ln unit","","Test 2","","","","Garg",""
"CN(C)CCCN1C2=C(SC3=C1C=CC=C3)C=CC=C2","-","-","139","Promazine","A1997","18415049","-","-","1.23","Log unit","2.832","ln unit","","Test 2","","","","Garg",""
"CC(C)=O","-","-","142","propanone","A1997","18415049","-","-","-0.15","Log unit","-0.3454","ln unit","","Test 2","","","","Garg",""
"CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2","-","-","143","Propranolol","A1997","18415049","-","-","0.64","Log unit","1.474","ln unit","","Test 2","","","","Garg",""
"CC1=CC=C(C=C1)C","-","-","144","p-xylene","A1997","18415049","-","-","0.314","Log unit","0.723","ln unit","","Test 2","","","","Garg",""
"COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O","-","-","145","quinidine","A1997","18415049","-","-","-0.46","Log unit","-1.059","ln unit","","Test 2","","","","Garg",""
"CNC(NCCSCC1=CC=C(CN(C)C)O1)=CN(=O)=O","-","-","146","Ranitidine","A1997","18415049","-","-","-1.23","Log unit","-2.832","ln unit","","Test 2","","","","Garg",""
"CC1=C(CCN2CCC(CC2)C3=NOC4=C3C=CC(F)=C4)C(=O)N5CCCCC5=N1","-","-","147","Risperidone","A1997","18415049","-","-","-0.02","Log unit","-0.04605","ln unit","","Test 2","","","","Garg",""
"OC(C1=CC=CC=C1O)=O","-","-","148","Salicylic acid","A1997","18415049","-","-","-1.1","Log unit","-2.533","ln unit","","Test 2","","","","Garg",""
"OC(=O)CNC(=O)C1=CC=CC=C1O","-","-","149","Salicyluric acid","A1997","18415049","-","-","-0.44","Log unit","-1.013","ln unit","","Test 2","","","","Garg",""
"CCC(NC(=O)C1=C(C)C(=NC2=CC=CC=C12)C3=CC=CC=C3)C4=CC=CC=C4","-","-","150","SB-222200","A1997","18415049","-","-","0.3","Log unit","0.6908","ln unit","","Test 2","","","","Garg",""
"CN(C)CC1=CC=C(CSCCNC2=NC(=O)C(CC3=CC=C4C=CC=CC4=C3)=CN2)O1","-","-","151","SK&F 93319","A1997","18415049","-","-","-1.3","Log unit","-2.993","ln unit","","Test 2","","","","Garg",""
"CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2","-","-","152","SKF101468","A1997","18415049","-","-","-0.3","Log unit","-0.6908","ln unit","","Test 2","","","","Garg",""
"CCCN(CCC)CCC1=CC=C(O)C2=C1CC(=O)N2","-","-","153","SKF89124","A1997","18415049","-","-","-0.06","Log unit","-0.1382","ln unit","","Test 2","","","","Garg",""
"CN1CCCCC1CCN2C3=C(SC4=C2C=C(C=C4)S(C)(=O)=O)C=CC=C3","-","-","154","Sulforidazine","A1997","18415049","-","-","0.18","Log unit","0.4145","ln unit","","Test 2","","","","Garg",""
"FS(F)(F)(F)(F)F","-","-","155","Sulphur hexafluoride (SF6)","A1997","18415049","-","-","0.36","Log unit","0.8289","ln unit","","Test 2","","","","Garg",""
"NC1=C2CCCCC2=NC3=C1C=CC=C3","-","-","156","Tacrine","A1997","18415049","-","-","-0.13","Log unit","-0.2993","ln unit","","Test 2","","","","Garg",""
"FC(Br)C(F)(F)F","-","-","157","Teflurane","A1997","18415049","-","-","0.27","Log unit","0.6217","ln unit","","Test 2","","","","Garg",""
"CC1=CC=C(CC2=CNC(NCCCCC3=NC=C(Br)C=C3C)=NC2=O)C=N1","-","-","158","temelastine","A1997","18415049","-","-","-1.88","Log unit","-4.329","ln unit","","Test 2","","","","Garg",""
"CC(C)(C)OC(=O)CCCC1=CC=C(N(CCCl)CCCl)C=C1","-","-","159","tert butyl chlorambucil","A1997","18415049","-","","1.0","Log unit","2.303","ln unit","","Test 2","","","","Garg",""
"CN1C=NC2=C1C(=O)NC(=O)N2C","-","-","160","theobromine","A1997","18415049","-","-","-0.28","Log unit","-0.6447","ln unit","","Test 2","","","","Garg",""
"CN1C2=C(NC=N2)C(=O)N(C)C1=O","-","-","161","Theophylline","A1997","18415049","-","-","-0.29","Log unit","-0.6677","ln unit","","Test 2","","","","Garg",""
"CCCC(C)C1(CC)C(=O)NC(S)=NC1=O","-","-","162","thiopental","A1997","18415049","-","-","-0.14","Log unit","-0.3224","ln unit","","Test 2","","","","Garg",""
"S=C(NC1CCCCC1)N2CCC(CC2)C3=CNC=N3","-","-","163","thioperamide","A1997","18415049","-","-","-0.16","Log unit","-0.3684","ln unit","","Test 2","","","","Garg",""
"CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC4CCCCN4C)C=C1","-","-","164","Thioridazine","A1997","18415049","-","-","0.24","Log unit","0.5526","ln unit","","Test 2","","","","Garg",""
"CC1CC2=C(CCC(=O)C2)C3CCC4(C)C(CCC4(O)C#C)C13","-","-","165","tibolone","A1997","18415049","-","-","0.4","Log unit","0.921","ln unit","","Test 2","","","","Garg",""
"CNC(NCCSCC1=CSC(N=C(N)N)=N1)=NC#N","-","-","166","Tiotidine","A1997","18415049","-","-","-0.82","Log unit","-1.888","ln unit","","Test 2","","","","Garg",""
"C1(=C(C(=C(C(=C1[H])[H])[H])[H])[H])C([H])([H])[H]","-","-","167","Toluene","A1997","18415049","-","-","0.37","Log unit","0.852","ln unit","","Test 2","","","","Garg",""
"CC1=NN=C2CN=C(C3=C(Cl)C=CC=C3)C4=C(C=CC(Cl)=C4)N12","-","-","168","Triazolam","A1997","18415049","-","-","0.74","Log unit","1.704","ln unit","","Test 2","","","","Garg",""
"ClC=C(Cl)Cl","-","-","169","Trichloroethene","A1997","18415049","-","-","0.34","Log unit","0.7829","ln unit","","Test 2","","","","Garg",""
"ClC(Cl)Cl","-","-","170","Trichloromethane","A1997","18415049","-","-","0.29","Log unit","0.6677","ln unit","","Test 2","","","","Garg",""
"CN1CCN(CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CC1","-","-","171","Trifluoperazine","A1997","18415049","-","-","1.44","Log unit","3.316","ln unit","","Test 2","","","","Garg",""
"CCCC(CCC)C(O)=O","-","-","172","Valproic acid","A1997","18415049","-","-","-0.22","Log unit","-0.5066","ln unit","","Test 2","","","","Garg",""
"COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1OC","-","-","173","Verapamil","A1997","18415049","-","-","-0.7","Log unit","-1.612","ln unit","","Test 2","","","","Garg",""
"[Xe]","-","-","174","Xenon","A1997","18415049","-","-","0.03","Log unit","0.06908","ln unit","","Test 2","","","","Garg",""
"CNCCC1=NC=CC=C1","-","-","175","Y-G14","A1997","18415049","-","-","-0.42","Log unit","-0.9671","ln unit","","Test 2","","","","Garg",""
"CN(CCC1=CC=CC=N1)C","-","-","176","Y-G15","A1997","18415049","-","-","-0.06","Log unit","-0.1382","ln unit","","Test 2","","","","Garg",""
"NCCC1=NC=CS1","-","-","177","Y-G16","A1997","18415049","-","-","-0.42","Log unit","-0.9671","ln unit","","Test 2","","","","Garg",""
"NCCC1=NC(=CS1)C2=CC=CC=C2","-","-","178","Y-G19","A1997","18415049","-","-","-0.43","Log unit","-0.9901","ln unit","","Test 2","","","","Garg",""
"NCCC1=CN2C=CC=CC2=N1","-","-","179","Y-G20","A1997","18415049","-","-","0.25","Log unit","0.5756","ln unit","","Test 2","","","","Garg",""
"CC1=CN(C(NC1=O)=O)C2CC(C(O2)CO)N=N#N","-","-","180","Zidovudine","A1997","18415049","-","","-0.72","Log unit","-1.658","ln unit","","Test 2","","","","Garg",""
"C(CNC1=NC2=CC=CC=C2S1)COC3=CC=CC(CN4CCCCC4)=C3","-","-","181","Zolantidine","A1997","18415049","-","-","0.14","Log unit","0.3224","ln unit","","Test 2","","","","Garg",""
"ClC1=CC2=C(N3C(=NN=C3CO)CN=C2C4=CC=CC=C4)C=C1","-","-","182","alpha-Hydroxyalprazolam; ?-Hydroxyalprazolam","A1997","18415049","-","","-1.27","Log unit","-2.924","ln unit","","Test 2","","","","Garg",""
"FC(F)(F)CCl","-","-","56","CF3CH2Cl","A1997","18415049","-","-","0.08","Log unit","0.1842","ln unit","","Test 2","","","","Garg",""
"CCCO","-","-","140","Propan-1-ol","A1997","18415049","-","-","-0.16","Log unit","-0.3684","ln unit","","Test 2","","","","Garg",""
"CC(C)O","-","-","141","Propan-2-ol","A1997","18415049","-","-","-0.15","Log unit","-0.3454","ln unit","","Test 2","","","","Garg",""
"FC(F)(F)C(Cl)Br","-","-","84","Halothane","A1997","18415049","-","-","0.35","Log unit","0.8059","ln unit","","Test 2","","","","Garg",""
"CCCCCCC","-","-","85","Heptane","A1997","18415049","-","-","0.81","Log unit","1.865","ln unit","","Test 2","","","","Garg",""
"CCCCCC","-","-","86","Hexane","A1997","18415049","-","-","0.8","Log unit","1.842","ln unit","","Test 2","","","","Garg",""
"CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2","-","-","87","Hexobarbital","A1997","18415049","-","-","0.1","Log unit","0.2303","ln unit","","Test 2","","","","Garg",""
"OCCOCCN1CCN(C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl)CC1","-","-","88","Hydroxyzine","A1997","18415049","-","-","0.39","Log unit","0.898","ln unit","","Test 2","","","","Garg",""
"CC(C)CC1=CC=C(C=C1)C(C)C(O)=O","-","-","89","Ibuprofen","A1997","18415049","-","-","-0.18","Log unit","-0.4145","ln unit","","Test 2","","","","Garg",""
"CC1=CN=C(S1)N=C(N)N","-","-","90","ICI 17148","A1997","18415049","-","-","-0.04","Log unit","-0.0921","ln unit","","Test 2","","","","Garg",""
"COC1=C(CCCCNC2=NC(=O)C(CC3=CN=C(C)C=C3)=CN2)N=CC=C1","-","-","91","icotidine","A1997","18415049","-","-","-2.0","Log unit","-4.605","ln unit","","Test 2","","","","Garg",""
"CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2","-","-","92","Imipramine","A1997","18415049","-","-","1.06","Log unit","2.441","ln unit","","Test 2","","","","Garg",""
"CC(C)(C)NC(=O)C1CN(CC2=CC=CN=C2)CCN1CC(O)CC(CC3=CC=CC=C3)C(=O)NC4C(O)CC5=CC=CC=C45","-","-","93","Indinavir","A1997","18415049","-","-","-0.745","Log unit","-1.715","ln unit","","Test 2","","","","Garg",""
"COC1=CC2=C(C=C1)N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C2CC(O)=O","-","-","94","Indomethacin","A1997","18415049","-","-","-1.26","Log unit","-2.901","ln unit","","Test 2","","","","Garg",""
"FC(F)OC(Cl)C(F)(F)F","-","-","95","Isoflurane","A1997","18415049","-","-","0.42","Log unit","0.9671","ln unit","","Test 2","","","","Garg",""
"[Kr]","-","-","96","Krypton","A1997","18415049","-","-","-0.16","Log unit","-0.3684","ln unit","","Test 2","","","","Garg",""
"CC(C)C1=NC(=NO1)C2=C3CN(C)C(=O)C4=C(C=CC=C4Cl)N3C=N2","-","-","97","L-663,581","A1997","18415049","-","-","-0.3","Log unit","-0.6908","ln unit","","Test 2","","","","Garg",""
"NC(CC1=CC(O)=C(O)C=C1)C(O)=O","-","-","98","levodopa","A1997","18415049","-","-","-0.77","Log unit","-1.773","ln unit","","Test 2","","","","Garg",""
"CN1CCC23CCCCC2C1CC4=CC=C(O)C=C34","-","-","99","LEVORPHANOL","A1997","18415049","-","-","0.0","Log unit","0.0","ln unit","","Test 2","","","","Garg",""
"CN1CC2=C(N=CN2C3=C(C(Cl)=CC=C3)C1=O)C4=NOC(=N4)C(C)(O)CO","-","-","100","-","A1997","18415049","-","","-1.82","Log unit","-4.191","ln unit","","Test 2","","","","Garg",""
"FC(F)(F)CC(Cl)Br","-","-","101","Lin_train_45","A1997","18415049","-","-","0.35","Log unit","0.8059","ln unit","","Test 2","","","","Garg",""
"FC(Br)CC(F)(F)F","-","-","102","Lin_train_55","A1997","18415049","-","-","0.27","Log unit","0.6217","ln unit","","Test 2","","","","Garg",""
"S(CC=1OC(C(N)(C)C)=CC1)CCNC=2NC(=O)C(CC=3C=CC(=NC3)C)=CN2","-","-","103","Lupitidine","A1997","18415049","-","-","-1.06","Log unit","-2.441","ln unit","","Test 2","","","","Garg",""
"COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1","-","-","104","Mepyramine","A1997","18415049","-","-","0.49","Log unit","1.128","ln unit","","Test 2","","","","Garg",""
"CN1CCCCC1CCN2C3=C(SC4=C2C=C(C=C4)S(C)=O)C=CC=C3","-","-","105","Mesoridazine","A1997","18415049","-","-","-0.36","Log unit","-0.8289","ln unit","","Test 2","","","","Garg",""
"CNC(C)CC1=CC=CC=C1","-","-","106","methamphetamine","A1997","18415049","-","-","0.99","Log unit","2.28","ln unit","","Test 2","","","","Garg",""
"C","-","-","107","Methane","A1997","18415049","-","-","0.04","Log unit","0.0921","ln unit","","Test 2","","","","Garg",""
"CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O","-","-","108","Methohexital","A1997","18415049","-","-","-0.06","Log unit","-0.1382","ln unit","","Test 2","","","","Garg",""
"CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O","-","-","109","Methotrexate","A1997","18415049","-","-","-1.52","Log unit","-3.5","ln unit","","Test 2","","","","Garg",""
"COC(F)(F)C(Cl)Cl","-","-","110","Methoxyflurane","A1997","18415049","-","-","0.25","Log unit","0.5756","ln unit","","Test 2","","","","Garg",""
"CC1CCCC1","-","-","111","Methylcyclopentane","A1997","18415049","-","-","0.93","Log unit","2.141","ln unit","","Test 2","","","","Garg",""
"CN1CCN2C(C1)C3=CC=CC=C3CC4=C2C=CC=C4","-","-","112","Mianserin","A1997","18415049","-","-","0.99","Log unit","2.28","ln unit","","Test 2","","","","Garg",""
"CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C4=C(C=CC(Cl)=C4)N12","-","-","113","Midazolam","A1997","18415049","-","-","0.36","Log unit","0.8289","ln unit","","Test 2","","","","Garg",""
"CN1CCN2C(C1)C3=C(CC4=C2N=CC=C4)C=CC=C3","-","-","114","Mirtazapine","A1997","18415049","-","-","0.53","Log unit","1.22","ln unit","","Test 2","","","","Garg",""
"CN1CC2=C(N=CN2C3=C(C(Cl)=CC=C3)C1=O)C4=NOC(=N4)C(C)(C)O","-","-","115","Monohydroxy L-663,581 metabolite","A1997","18415049","-","-","-1.34","Log unit","-3.085","ln unit","","Test 2","","","","Garg",""
"CN1CCC23C4OC5=C(O)C=CC(CC1C2C=CC4O)=C35","-","-","116","Morphine","A1997","18415049","-","-","-0.16","Log unit","-0.3684","ln unit","","Test 2","","","","Garg",""
"CC1=CC(C)=CC=C1","-","-","117","m-xylene","A1997","18415049","-","-","0.295","Log unit","0.6793","ln unit","","Test 2","","","","Garg",""
"ClC1=CC2=C(NC(=O)CC(=O)N2C3=CC=CC=C3)C=C1","-","-","118","N-Desmethylclobazam","A1997","18415049","-","-","0.0","Log unit","0.0","ln unit","","Test 2","","","","Garg",""
"[Ne]","-","-","119","Neon","A1997","18415049","-","-","0.2","Log unit","0.4605","ln unit","","Test 2","","","","Garg",""
"CC1=CC=NC2=C1NC(=O)C3=C(N=CC=C3)N2C4CC4","-","-","120","Nevirapine","A1997","18415049","-","-","0.0","Log unit","0.0","ln unit","","Test 2","","","","Garg",""
"N#N","-","-","121","Nitrogen","A1997","18415049","-","-","0.03","Log unit","0.06908","ln unit","","Test 2","","","","Garg",""
"N#NO","-","-","122","Nitrous Oxide","A1997","18415049","-","","0.03","Log unit","0.06908","ln unit","","Test 2","","","","Garg",""
"CNCCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2","-","-","123","Nor-1-chlorpromazine","A1997","18415049","-","-","1.37","Log unit","3.155","ln unit","","Test 2","","","","Garg",""
"NCCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2","-","-","124","Nor-2-chlorpromazine","A1997","18415049","-","-","0.97","Log unit","2.234","ln unit","","Test 2","","","","Garg",""
"CSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCC4CCCNC4","-","-","125","Northioridazine","A1997","18415049","-","","0.75","Log unit","1.727","ln unit","","Test 2","","","","Garg",""
"COC1=CC=C(CCNCCCC(C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC","-","-","126","Norverapamil","A1997","18415049","-","-","-0.64","Log unit","-1.474","ln unit","","Test 2","","","","Garg",""
"OC1N=C(C2=CC=CC=C2)C3=C(NC1=O)C=CC(Cl)=C3","-","-","127","Oxazepam","A1997","18415049","-","-","0.61","Log unit","1.405","ln unit","","Test 2","","","","Garg",""
"CC1=CC=CC=C1C","-","-","128","o-Xylene","A1997","18415049","-","-","0.366","Log unit","0.8427","ln unit","","Test 2","","","","Garg",""
"CN1C=NC2=C1C(=O)N(C(=O)N2)C","-","-","129","Paraxanthine","A1997","18415049","-","-","0.06","Log unit","0.1382","ln unit","","Test 2","","","","Garg",""
"CCCCC","-","-","130","Pentane","A1997","18415049","-","-","0.76","Log unit","1.75","ln unit","","Test 2","","","","Garg",""
"CCCC(C)C1(CC)C(=O)NC(=O)NC1=O","-","-","131","pentobarbital","A1997","18415049","-","-","0.12","Log unit","0.2763","ln unit","","Test 2","","","","Garg",""
"CCCN1CC(CSC)CC2C1CC3=CNC4=CC=CC2=C34","-","-","132","Pergolide","A1997","18415049","-","-","0.3","Log unit","0.6908","ln unit","","Test 2","","","","Garg",""
"C1CCN(CC1)C2(CCCCC2)C3=CC=CC=C3","-","-","133","phencyclidine","A1997","18415049","-","-","0.68","Log unit","1.566","ln unit","","Test 2","","","","Garg",""
"CN(CC1=CC=C(SCCNC2=C(C=CN2)N(=O)=O)O1)C","-","-","33","BBcpd17 (ranitidine analog)","A1997","18415049","-","","-1.12","Log unit","-2.579","ln unit","","Test 2","","","","Garg",""
"CN(C)C1=CC=C(O1)C2=CC=CC(NC3=C(C=CN3)N(=O)=O)=C2","-","-","34","BBcpd18 (ranitidine analog)","A1997","18415049","-","-","-0.27","Log unit","-0.6217","ln unit","","Test 2","","","","Garg",""
"CN(C)CC1=CC(=NC=C1)C2=CC=CC(NC3NC=CC3N(=O)=O)=C2","-","-","35","BBcpd19 (ranitidine analog)","A1997","18415049","-","-","-0.28","Log unit","-0.6447","ln unit","","Test 2","","","","Garg",""
"O=C(NCCCOC1=CC=CC(CN2CCCCC2)=C1)C3=CC=CC=C3","-","-","36","BBcpd21 (ranitidine analog)","A1997","18415049","-","-","-0.24","Log unit","-0.5526","ln unit","","Test 2","","","","Garg",""
"OCCCOC1=CC=CC(CN2CCCCC2)=C1","-","-","37","BBcpd22 (ranitidine analog)","A1997","18415049","-","-","-0.02","Log unit","-0.04605","ln unit","","Test 2","","","","Garg",""
"C(CNC1=NC=CC=C1)COC2=CC=CC(CN3CCCCC3)=C2","-","-","38","BBcpd23 (ranitidine analog)","A1997","18415049","-","-","0.69","Log unit","1.589","ln unit","","Test 2","","","","Garg",""
"C(CNC1=NC=CS1)COC2=CC=CC(CN3CCCCC3)=C2","-","-","39","BBcpd24 (ranitidine analog)","A1997","18415049","-","-","0.44","Log unit","1.013","ln unit","","Test 2","","","","Garg",""
"C(CNC1=NC2=C(O1)C=CC=C2)COC3=CC(CN4CCCCC4)=CC=C3","-","-","40","BBcpd26 (ranitidine analog)","A1997","18415049","-","-","0.22","Log unit","0.5066","ln unit","","Test 2","","","","Garg",""
"NC(N)=NC1=NC(=CS1)C2=CC(N)=CC=C2","-","-","41","BBcpd57 (guanidinothiazole der. )","A1997","18415049","-","-","-1.15","Log unit","-2.648","ln unit","","Test 2","","","","Garg",""
"CNC(NC1=CC=CC(=C1)C2=CSC(N=C(N)N)=N2)=NC#N","-","-","42","BBcpd58 (guanidinothiazole der.)","A1997","18415049","-","-","-1.54","Log unit","-3.546","ln unit","","Test 2","","","","Garg",""
"CN(CC1=CC=C(SCCNC2=C(C(CC3=CC=CC=C3)=CN2)N(=O)=O)O1)C","-","-","43","BBcpd60 (ranitidine analog)","A1997","18415049","-","-","-0.73","Log unit","-1.681","ln unit","","Test 2","","","","Garg",""
"ClCCNC(=O)N(CCCl)N=O","-","-","44","BCNU","A1997","18415049","-","-","-0.52","Log unit","-1.197","ln unit","","Test 2","","","","Garg",""
"C1=CC=CC=C1","-","-","45","Benzene","A1997","18415049","-","-","0.37","Log unit","0.852","ln unit","","Test 2","","","","Garg",""
"CN1CC2=C(N=CN2C3=C(C(Cl)=CC=C3)C1=O)C4=NOC(=N4)C(C)(CO)CO","-","-","46","Bishydroxy L-663,581 metabolite","A1997","18415049","-","-","-1.82","Log unit","-4.191","ln unit","","Test 2","","","","Garg",""
"CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(OC2(O)C7CCCN7C1=O)C(C)C","-","-","47","Bromocriptine","A1997","18415049","-","-","-1.1","Log unit","-2.533","ln unit","","Test 2","","","","Garg",""
"O=C(C=1C=CC(F)=CC1)CCCN2CCC(C=3C=CC(Br)=CC3)(O)CC2","-","-","48","Bromperidol","A1997","18415049","-","","1.38","Log unit","3.178","ln unit","","Test 2","","","","Garg",""
"O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(C4=NC=CC=N4)CC3","-","-","49","Buspirone","A1997","18415049","-","-","0.48","Log unit","1.105","ln unit","","Test 2","","","","Garg",""
"C(C(C)=O)C","-","-","50","Butanone","A1997","18415049","-","-","-0.08","Log unit","-0.1842","ln unit","","Test 2","","","","Garg",""
"CN1C=NC2=C1C(=O)N(C(=O)N2C)C","-","-","51","Caffeine","A1997","18415049","-","-","-0.055","Log unit","-0.1266","ln unit","","Test 2","","","","Garg",""
"NC(N1C2=C(C=CC3=C1C=CC=C3)C=CC=C2)=O","-","-","52","carbamazepine","A1997","18415049","-","-","-0.14","Log unit","-0.3224","ln unit","","Test 2","","","","Garg",""
"NC(=O)N1C2=C(C=CC=C2)C3OC3C4=C1C=CC=C4","-","-","53","carbamazepine-10,11-epoxide","A1997","18415049","-","-","-0.35","Log unit","-0.8059","ln unit","","Test 2","","","","Garg",""
"S=C=S","-","-","54","Carbon disulphide (CS2)","A1997","18415049","-","-","0.6","Log unit","1.382","ln unit","","Test 2","","","","Garg",""
"COC1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C3SCC(CSC4=NN=NN4C)=C(N3C1=O)C(O)=O","-","-","55","Cefotetan","A1997","18415049","-","-","-1.89","Log unit","-4.352","ln unit","","Test 2","","","","Garg",""
"FC(F)(F)COC=C","-","-","57","CF3CH2OCH=CH2","A1997","18415049","-","-","0.13","Log unit","0.2993","ln unit","","Test 2","","","","Garg",""
"CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(Cl)C=C3","-","-","58","Chlorpromazine","A1997","18415049","-","-","1.06","Log unit","2.441","ln unit","","Test 2","","","","Garg",""
"CNC(NCCSCC1=C(C)NC=N1)=NC#N","-","-","59","Cimetidine","A1997","18415049","-","-","-1.42","Log unit","-3.27","ln unit","","Test 2","","","","Garg",""
"CN1C2=C(C=C(Cl)C=C2)N(C3=CC=CC=C3)C(=O)CC1=O","-","-","60","Clobazam","A1997","18415049","-","-","0.35","Log unit","0.8059","ln unit","","Test 2","","","","Garg",""
"ClC1=CC=CC(Cl)=C1N=C2NCCN2","-","-","61","Clonidine","A1997","18415049","-","-","0.11","Log unit","0.2533","ln unit","","Test 2","","","","Garg",""
"COC1=C2OC3C(O)C=CC4C5CC(C=C1)=C2C34CCN5C","-","-","62","Codeine","A1997","18415049","-","-","0.55","Log unit","1.266","ln unit","","Test 2","","","","Garg",""
"C1CCCCC1","-","-","63","Cyclohexane","A1997","18415049","-","-","0.92","Log unit","2.118","ln unit","","Test 2","","","","Garg",""
"C1CC1","-","-","64","Cyclopropane","A1997","18415049","-","-","0.0","Log unit","0.0","ln unit","","Test 2","","","","Garg",""
"FC(F)OC(F)C(F)(F)F","-","-","65","Desflurane","A1997","18415049","-","-","0.11","Log unit","0.2533","ln unit","","Test 2","","","","Garg",""
"CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2","-","-","66","Desipramine","A1997","18415049","-","-","1.2","Log unit","2.763","ln unit","","Test 2","","","","Garg",""
"ClC1=CC2=C(NC(=O)CC(=O)N2C3=CC=CC=C3)C=C1","-","-","67","Desmethylclobazam","A1997","18415049","-","-","0.36","Log unit","0.8289","ln unit","","Test 2","","","","Garg",""
